word	word_count	mean_sent_length	final_count	solo_count
viennes	5.0	9.6	0.0	0.0
cajolé	1.0	10.0	0.0	0.0
déshabillé	8.0	7.5	3.0	0.0
couperas	2.0	9.0	0.0	0.0
dos	93.0	9.526881720430108	46.0	0.0
panière	1.0	5.0	1.0	0.0
flash_mcqueen_trois	1.0	19.0	1.0	0.0
rejoins	1.0	5.0	1.0	0.0
moufles	5.0	9.0	3.0	0.0
l'atlantique	1.0	7.0	0.0	0.0
l'écurie	2.0	9.0	0.0	0.0
s'égarer	1.0	19.0	1.0	0.0
cliente	3.0	8.0	2.0	0.0
remorque	7.0	7.714285714285714	3.0	0.0
stixi	1.0	2.0	1.0	0.0
prendras	3.0	5.0	0.0	0.0
pointer	1.0	4.0	1.0	0.0
déposée	1.0	8.0	0.0	0.0
crois	787.0	8.683608640406607	178.0	0.0
marchera	8.0	7.0	0.0	0.0
démarrer	4.0	24.0	1.0	0.0
herbes	9.0	8.222222222222221	7.0	0.0
reposés	1.0	7.0	0.0	0.0
cendres	4.0	11.5	1.0	0.0
carnivores	1.0	15.0	1.0	0.0
direct	3.0	6.0	3.0	0.0
montrais	6.0	7.5	1.0	0.0
kelloggs	7.0	7.142857142857143	4.0	0.0
faculté	1.0	19.0	0.0	0.0
lignes	11.0	7.090909090909091	2.0	0.0
bicyclettes	4.0	5.25	2.0	0.0
remette	10.0	8.2	4.0	0.0
lamentable	1.0	9.0	1.0	0.0
l'ongle	2.0	5.5	1.0	0.0
m'agacez	1.0	10.0	0.0	0.0
poub	1.0	9.0	0.0	0.0
embouteillage	1.0	3.0	1.0	0.0
d'aventures	2.0	7.5	1.0	0.0
oooh	3.0	2.0	2.0	2.0
t'assois	49.0	6.755102040816326	6.0	0.0
nina	337.0	5.70919881305638	189.0	10.0
crofer	1.0	3.0	1.0	0.0
l'imagination	1.0	4.0	1.0	0.0
oreiller	4.0	6.25	3.0	0.0
mélanger	23.0	6.173913043478261	13.0	1.0
brûlé	8.0	8.25	4.0	0.0
m'inventer	2.0	10.5	0.0	0.0
lapins_crétins	1.0	21.0	0.0	0.0
grand_pa	1.0	5.0	1.0	0.0
l'accrocher	15.0	6.333333333333333	6.0	1.0
menthe	4.0	5.75	3.0	0.0
mamie_annie	2.0	4.5	2.0	0.0
cherchent	6.0	5.5	2.0	0.0
perdais	1.0	8.0	1.0	0.0
yvette	1.0	6.0	1.0	0.0
l'électro	1.0	1.0	1.0	1.0
permis	3.0	11.0	0.0	0.0
rou	8.0	9.625	2.0	1.0
d'toi	1.0	12.0	0.0	0.0
rototos	3.0	8.0	3.0	0.0
jusqu'au	22.0	7.7727272727272725	0.0	0.0
sith	2.0	14.0	0.0	0.0
l'hérisson	2.0	5.0	2.0	0.0
quick	5.0	23.2	2.0	0.0
oli	2.0	3.0	1.0	1.0
orang	1.0	9.0	1.0	0.0
rangées	6.0	6.666666666666667	1.0	0.0
essaies	16.0	6.9375	3.0	0.0
mu	2.0	5.0	1.0	0.0
râle	1.0	4.0	0.0	0.0
roulaient	4.0	11.0	1.0	0.0
manquent	1.0	6.0	1.0	0.0
baiser	36.0	6.361111111111111	25.0	0.0
au_r	39.0	2.8974358974358974	19.0	13.0
dégoûtante	1.0	5.0	1.0	0.0
fréquemment	3.0	4.333333333333333	2.0	1.0
remplacement	2.0	6.0	1.0	0.0
question	41.0	9.341463414634147	19.0	0.0
compte	83.0	7.216867469879518	37.0	4.0
nid	17.0	7.0588235294117645	8.0	0.0
petit_ours_brun	16.0	4.3125	12.0	4.0
saletés	5.0	6.8	3.0	0.0
roté	2.0	2.0	2.0	0.0
quitter	1.0	13.0	0.0	0.0
placée	3.0	9.333333333333334	1.0	0.0
gogo	13.0	4.615384615384615	4.0	0.0
moque	7.0	11.571428571428571	0.0	0.0
mouette	1.0	3.0	1.0	0.0
amédée	2.0	2.0	2.0	1.0
j'entendais	3.0	8.0	1.0	0.0
pierre	18.0	9.88888888888889	10.0	1.0
pêches	1.0	5.0	1.0	0.0
pourqu'elle	1.0	6.0	0.0	0.0
paye	5.0	20.0	1.0	0.0
rebondit	3.0	2.6666666666666665	2.0	0.0
cèdes	1.0	9.0	0.0	0.0
arrêt	4.0	6.0	2.0	0.0
l'autoroute	2.0	8.0	1.0	0.0
l'histoire	492.0	7.085365853658536	131.0	5.0
abîmé	17.0	8.411764705882353	13.0	0.0
grégoire	330.0	6.912121212121212	201.0	12.0
bousculez	1.0	4.0	0.0	0.0
essayages	5.0	6.6	4.0	0.0
hiboux	4.0	7.5	3.0	0.0
avaj	1.0	5.0	0.0	0.0
toto	6.0	2.5	4.0	4.0
précis	2.0	9.0	1.0	0.0
finie	29.0	7.103448275862069	11.0	0.0
décidément	6.0	5.5	3.0	0.0
déferlé	1.0	74.0	0.0	0.0
j'exagère	1.0	1.0	1.0	1.0
potes	1.0	9.0	1.0	0.0
fournir	1.0	8.0	0.0	0.0
m'offrir	2.0	8.5	1.0	0.0
bêtise	44.0	7.068181818181818	30.0	1.0
coup	91.0	12.307692307692308	25.0	0.0
distribues	1.0	13.0	0.0	0.0
t'attendre	1.0	7.0	0.0	0.0
tobog	1.0	33.0	0.0	0.0
habit	19.0	7.105263157894737	3.0	0.0
d'accueillir	1.0	7.0	0.0	0.0
congés	1.0	6.0	1.0	0.0
l'encre	6.0	11.833333333333334	1.0	0.0
brutus	1.0	1.0	1.0	1.0
coupe	87.0	7.32183908045977	22.0	2.0
guéris	2.0	7.0	1.0	0.0
tonnerre	30.0	7.8	23.0	0.0
saragosse	1.0	7.0	1.0	0.0
camomille	1.0	7.0	0.0	0.0
mouflon	2.0	6.0	2.0	0.0
leur	226.0	9.150442477876107	7.0	0.0
renouveler	1.0	7.0	0.0	0.0
ras	2.0	15.5	0.0	0.0
coincé	50.0	6.74	34.0	0.0
tordre	5.0	7.2	1.0	0.0
l'opération	1.0	8.0	0.0	0.0
canot	1.0	4.0	1.0	0.0
emmène	3.0	9.666666666666666	0.0	0.0
marrant	16.0	7.3125	7.0	0.0
déguisement	8.0	10.25	1.0	0.0
conviennent	1.0	9.0	0.0	0.0
anne_gaël	17.0	7.9411764705882355	12.0	0.0
occupées	3.0	6.0	2.0	0.0
s'élance	1.0	11.0	0.0	0.0
pimprenelle	16.0	4.0625	12.0	6.0
adio	11.0	1.3636363636363635	11.0	10.0
discret	2.0	11.5	0.0	0.0
charmantes	1.0	13.0	1.0	0.0
déchirée	2.0	7.0	2.0	0.0
mouillé	64.0	7.875	28.0	1.0
punaise	8.0	4.75	4.0	0.0
l'université	1.0	12.0	0.0	0.0
ennuyer	1.0	12.0	0.0	0.0
ici	1479.0	6.243407707910751	932.0	105.0
helena	4.0	10.5	1.0	0.0
restent	10.0	9.9	3.0	0.0
chaussettes	121.0	6.24793388429752	63.0	3.0
voiture	394.0	9.365482233502538	186.0	0.0
vaudrait	6.0	9.666666666666666	0.0	0.0
aucune	6.0	9.5	0.0	0.0
tisane	1.0	8.0	1.0	0.0
laurent	5.0	6.6	3.0	0.0
incontournable	1.0	6.0	0.0	0.0
terrible	13.0	6.846153846153846	8.0	1.0
mist	1.0	12.0	0.0	0.0
partis	14.0	12.642857142857142	5.0	0.0
patiner	3.0	6.333333333333333	1.0	0.0
prises	2.0	11.0	0.0	0.0
ballounes	4.0	8.0	3.0	0.0
mosaïques	1.0	10.0	0.0	0.0
manips	1.0	35.0	0.0	0.0
channel	1.0	7.0	1.0	0.0
mur	30.0	11.733333333333333	16.0	0.0
commence	138.0	6.579710144927536	47.0	1.0
sor	1.0	9.0	0.0	0.0
mare	11.0	7.2727272727272725	8.0	0.0
patronne	2.0	17.0	1.0	0.0
recommencer	15.0	6.333333333333333	3.0	0.0
paulette	3.0	11.333333333333334	2.0	0.0
pic	20.0	5.85	5.0	1.0
prune	7.0	6.428571428571429	3.0	0.0
retrouveras	2.0	7.5	0.0	0.0
range	182.0	5.489010989010989	64.0	0.0
ronch	1.0	5.0	0.0	0.0
arrahh	1.0	1.0	1.0	1.0
août	5.0	3.0	5.0	0.0
pente	2.0	6.5	0.0	0.0
papa_noël	13.0	5.153846153846154	11.0	0.0
préparera	1.0	6.0	0.0	0.0
poplait	2.0	5.0	1.0	0.0
dylan	464.0	6.0625	204.0	16.0
t'étonne	1.0	3.0	1.0	0.0
joyeux	7.0	3.7142857142857144	0.0	0.0
maman_léa	1.0	7.0	0.0	0.0
habitent	6.0	8.333333333333334	3.0	0.0
viande	77.0	8.35064935064935	42.0	0.0
rectangulaire	1.0	9.0	1.0	0.0
poma	2.0	2.5	1.0	1.0
cachent	11.0	6.0	6.0	0.0
walt_disney	1.0	5.0	0.0	0.0
bijoux	16.0	6.8125	13.0	0.0
pardonner	1.0	13.0	1.0	0.0
dirai	9.0	13.333333333333334	0.0	0.0
jouez	14.0	8.071428571428571	2.0	0.0
sureau	1.0	37.0	0.0	0.0
parler	226.0	8.451327433628318	81.0	0.0
fossé	1.0	11.0	1.0	0.0
prénom	31.0	7.548387096774194	13.0	0.0
obligations	1.0	8.0	0.0	0.0
fifi	6.0	3.6666666666666665	4.0	0.0
dégonfle	1.0	5.0	0.0	0.0
d'abricots	1.0	16.0	0.0	0.0
contenir	1.0	7.0	0.0	0.0
pointe	11.0	11.454545454545455	4.0	0.0
drôlette	1.0	4.0	1.0	0.0
sourde	1.0	5.0	1.0	0.0
réussissait	1.0	9.0	0.0	0.0
l'arrivée	2.0	11.0	0.0	0.0
pouah	2.0	1.0	2.0	2.0
étouffer	1.0	14.0	0.0	0.0
s'exciter	1.0	3.0	1.0	0.0
maladie	7.0	8.0	1.0	0.0
ala	1.0	1.0	1.0	1.0
papillon	128.0	5.4140625	88.0	8.0
progrès	8.0	7.25	4.0	0.0
classer	1.0	12.0	0.0	0.0
brrrrrr	1.0	1.0	1.0	1.0
peigner	10.0	7.7	7.0	0.0
renaud	5.0	9.6	1.0	0.0
conserver	1.0	8.0	1.0	0.0
gamelle	4.0	7.25	3.0	0.0
nul	2.0	11.0	0.0	0.0
lardons	4.0	19.0	2.0	1.0
rati	4.0	4.5	2.0	2.0
préférait	3.0	14.666666666666666	0.0	0.0
divin	1.0	2.0	1.0	0.0
l'imprimerie	1.0	3.0	1.0	0.0
parfaitement	6.0	5.0	3.0	0.0
rectangle	1.0	7.0	0.0	0.0
matia_l	2.0	6.0	1.0	0.0
astérix	31.0	14.096774193548388	5.0	0.0
baguette	12.0	6.75	7.0	0.0
bonhommes	94.0	7.648936170212766	40.0	1.0
ensoleillée	1.0	7.0	1.0	0.0
étages	1.0	8.0	0.0	0.0
recouches	2.0	8.5	1.0	0.0
margarine	2.0	9.0	1.0	0.0
prouts	3.0	4.666666666666667	2.0	0.0
saucissonnailles	3.0	8.0	1.0	0.0
remerciée	1.0	6.0	0.0	0.0
étampe	3.0	8.333333333333334	0.0	0.0
copain	83.0	8.614457831325302	42.0	0.0
chauss	1.0	5.0	1.0	0.0
nettoyées	1.0	4.0	1.0	0.0
million	2.0	3.0	1.0	0.0
retenir	4.0	10.25	1.0	0.0
grattent	4.0	5.5	0.0	0.0
bingo	2.0	2.0	2.0	1.0
revenu	19.0	10.789473684210526	3.0	0.0
doing	2.0	2.0	1.0	0.0
marionnettes	27.0	6.666666666666667	19.0	1.0
rangée	6.0	6.333333333333333	4.0	0.0
avales	4.0	7.75	1.0	0.0
absolument	23.0	8.26086956521739	5.0	1.0
traverses	4.0	17.25	2.0	0.0
couvrait	1.0	4.0	0.0	0.0
t'expliquer	10.0	9.7	7.0	0.0
capuche	13.0	7.0	6.0	0.0
d'ongles	1.0	5.0	0.0	0.0
fine	6.0	12.833333333333334	0.0	0.0
l'indien	2.0	12.0	0.0	0.0
pourqu'i	3.0	18.666666666666668	0.0	0.0
trouva	1.0	12.0	0.0	0.0
résolu	1.0	4.0	1.0	0.0
trop	822.0	7.950121654501216	41.0	1.0
pantoufle	17.0	5.235294117647059	14.0	0.0
biche	17.0	6.647058823529412	11.0	0.0
plates	1.0	3.0	1.0	0.0
tromper	5.0	17.6	1.0	0.0
d'an	1.0	2.0	1.0	0.0
bidou	2.0	8.5	2.0	0.0
capucine	3.0	9.0	3.0	0.0
larmes	7.0	7.142857142857143	4.0	0.0
casserole	22.0	9.545454545454545	10.0	0.0
fessées	3.0	8.666666666666666	1.0	0.0
d'dinosaures	3.0	5.0	0.0	0.0
trampoline	21.0	9.571428571428571	14.0	0.0
merlin	2.0	4.0	1.0	0.0
mèches	1.0	9.0	0.0	0.0
reçois	4.0	14.0	0.0	0.0
fernande	1.0	5.0	1.0	0.0
préférés	2.0	4.0	2.0	0.0
vautres	1.0	5.0	0.0	0.0
m'attrapes	4.0	3.75	2.0	0.0
comptent	1.0	18.0	0.0	0.0
puisqu'il	9.0	9.0	0.0	0.0
entrés	1.0	9.0	0.0	0.0
joues	101.0	6.7227722772277225	21.0	0.0
renversait	1.0	14.0	0.0	0.0
élisabeth	2.0	9.0	1.0	0.0
rênes	1.0	53.0	0.0	0.0
bye	18.0	2.7777777777777777	7.0	0.0
apporter	16.0	9.375	2.0	0.0
slips	1.0	4.0	1.0	0.0
régulièrement	2.0	8.5	1.0	0.0
crever	4.0	9.75	0.0	0.0
noeuds	10.0	7.8	2.0	0.0
chiffonné	1.0	3.0	1.0	0.0
abrégé	1.0	6.0	0.0	0.0
supporter	1.0	8.0	0.0	0.0
dago	1.0	8.0	0.0	0.0
wal	3.0	9.333333333333334	2.0	0.0
d'autant	1.0	8.0	0.0	0.0
l'ombre	8.0	7.375	2.0	0.0
quartier	8.0	21.25	2.0	0.0
oreille	35.0	6.628571428571429	16.0	1.0
gonflé	5.0	6.0	3.0	0.0
gai	10.0	7.5	4.0	0.0
radiateur	11.0	6.2727272727272725	9.0	1.0
sensée	1.0	5.0	0.0	0.0
vrai	442.0	6.6968325791855206	235.0	0.0
d'attacher	1.0	6.0	0.0	0.0
étui	3.0	9.666666666666666	0.0	0.0
catalogues	1.0	10.0	0.0	0.0
coupent	2.0	15.5	1.0	0.0
tartelettes	2.0	5.0	1.0	0.0
s'énerve	1.0	2.0	1.0	0.0
didou	9.0	4.666666666666667	5.0	2.0
bosse	12.0	7.833333333333333	7.0	1.0
purée	30.0	6.7	14.0	0.0
s'appellent	44.0	7.454545454545454	8.0	0.0
établit	1.0	7.0	0.0	0.0
voeux	3.0	15.666666666666666	0.0	0.0
attendait	3.0	5.0	1.0	0.0
kat	3.0	5.333333333333333	0.0	0.0
micro_onde	1.0	5.0	0.0	0.0
s'occupe	15.0	9.466666666666667	0.0	0.0
sacrés	2.0	5.0	0.0	0.0
vois	2327.0	6.761495487752471	475.0	0.0
mien	74.0	7.5675675675675675	35.0	0.0
finissons	1.0	4.0	0.0	0.0
interroge	1.0	1.0	1.0	1.0
conception	1.0	4.0	0.0	0.0
ram	7.0	10.571428571428571	1.0	0.0
houppe	1.0	4.0	1.0	0.0
à_tes_souhaits	2.0	1.0	2.0	2.0
enfermé	2.0	10.5	1.0	0.0
surprises	12.0	8.166666666666666	4.0	0.0
italien	1.0	16.0	0.0	0.0
montrez	9.0	7.444444444444445	0.0	0.0
remplis	5.0	7.6	0.0	0.0
matelas	9.0	12.222222222222221	4.0	0.0
l'ogresse	1.0	5.0	0.0	0.0
d'oreilles	8.0	8.5	6.0	0.0
jusqu'où	3.0	5.333333333333333	2.0	1.0
lavage	8.0	7.125	4.0	0.0
champaud	5.0	11.8	3.0	0.0
liliane	5.0	13.4	1.0	0.0
moutons	61.0	6.737704918032787	40.0	0.0
prévenue	1.0	13.0	0.0	0.0
vomir	3.0	11.333333333333334	0.0	0.0
électrostatique	1.0	4.0	1.0	0.0
semblable	1.0	4.0	1.0	0.0
peaux	2.0	11.0	1.0	0.0
s'il_vous_plaît	27.0	6.814814814814815	21.0	0.0
vérifications	1.0	81.0	0.0	0.0
tissu	13.0	10.846153846153847	6.0	0.0
doubles	1.0	7.0	0.0	0.0
vraisemblablement	1.0	29.0	0.0	0.0
maman_ours	1.0	4.0	1.0	0.0
décliné	1.0	8.0	0.0	0.0
tropical	1.0	2.0	1.0	0.0
facilement	5.0	10.2	1.0	0.0
bavardage	1.0	5.0	0.0	0.0
monté	42.0	9.547619047619047	10.0	0.0
bancontact	3.0	5.666666666666667	3.0	0.0
serrée	3.0	4.333333333333333	3.0	0.0
camér	1.0	8.0	0.0	0.0
gratté	1.0	6.0	0.0	0.0
mystère	7.0	3.2857142857142856	6.0	1.0
magnétophone	24.0	11.25	12.0	1.0
fric	6.0	12.666666666666666	2.0	0.0
l	532.0	9.468045112781954	12.0	2.0
kolor	1.0	5.0	0.0	0.0
ran	4.0	6.5	1.0	0.0
régulière	1.0	4.0	1.0	0.0
va	5578.0	7.461993546073861	346.0	9.0
retiennes	1.0	20.0	0.0	0.0
noël	142.0	9.887323943661972	82.0	0.0
david	2.0	2.5	2.0	1.0
sais	2575.0	8.310679611650485	291.0	0.0
matteo	404.0	5.448019801980198	225.0	26.0
blblblbl	1.0	1.0	1.0	1.0
tableaux	7.0	7.857142857142857	6.0	1.0
maringouin	4.0	5.75	2.0	0.0
communication	1.0	31.0	0.0	0.0
panneaux	2.0	7.5	2.0	0.0
pâtes	58.0	7.655172413793103	34.0	0.0
s'étouffe	1.0	10.0	0.0	0.0
guéri	21.0	7.333333333333333	11.0	0.0
monsieur_william	2.0	2.0	2.0	0.0
jetés	1.0	18.0	0.0	0.0
shorts	2.0	8.0	1.0	0.0
ramasses	10.0	8.6	4.0	0.0
réchauffe	4.0	3.25	3.0	0.0
skier	4.0	8.0	3.0	0.0
déconcentre	2.0	4.0	1.0	0.0
ulysse	1.0	14.0	0.0	0.0
pourrai	15.0	14.333333333333334	0.0	0.0
général	8.0	10.0	0.0	0.0
tirons	1.0	5.0	0.0	0.0
retrouvé	41.0	8.439024390243903	10.0	0.0
veux	4651.0	6.480541818963664	410.0	0.0
arcs	8.0	8.0	8.0	0.0
semblables	2.0	7.0	0.0	0.0
faucille	1.0	2.0	1.0	0.0
toute	484.0	8.762396694214877	5.0	1.0
cherché	8.0	13.625	2.0	0.0
j'amèn	1.0	15.0	0.0	0.0
têtue	9.0	6.888888888888889	6.0	0.0
dramatique	1.0	4.0	0.0	0.0
acrobaties	4.0	5.75	4.0	0.0
centre	10.0	10.8	0.0	0.0
l'après	15.0	11.066666666666666	8.0	2.0
j'écrirai	1.0	9.0	0.0	0.0
grondé	6.0	8.166666666666666	4.0	0.0
sommeil	16.0	7.0625	9.0	0.0
croc	10.0	7.5	3.0	0.0
croquette	3.0	8.333333333333334	1.0	0.0
eeeh	3.0	1.0	3.0	3.0
reproduisent	2.0	22.5	1.0	0.0
propre	76.0	7.921052631578948	44.0	0.0
équipement	1.0	5.0	1.0	0.0
paie	4.0	8.25	2.0	0.0
titititi	1.0	1.0	1.0	1.0
affiche	2.0	6.5	1.0	0.0
l'homme	2.0	7.5	0.0	0.0
cesses	1.0	11.0	0.0	0.0
racont	3.0	5.666666666666667	0.0	0.0
temps	322.0	9.835403726708075	123.0	0.0
roton	1.0	1.0	1.0	1.0
baby_relax	1.0	3.0	1.0	0.0
tombera	6.0	6.166666666666667	1.0	0.0
flattes	5.0	7.4	2.0	0.0
articles	1.0	2.0	1.0	0.0
glisse	32.0	9.4375	11.0	0.0
déchirées	1.0	11.0	0.0	0.0
les_habits_neufs_de_l_empereur	1.0	4.0	1.0	0.0
prêtés	1.0	9.0	1.0	0.0
dessi	2.0	5.5	1.0	0.0
personnes	17.0	10.176470588235293	8.0	0.0
aragorn	3.0	3.0	1.0	1.0
parle	163.0	7.9447852760736195	30.0	1.0
morts	11.0	11.545454545454545	7.0	0.0
reposes	1.0	7.0	0.0	0.0
moule	3.0	9.0	0.0	0.0
contrôleur	1.0	3.0	0.0	0.0
chevreuil	1.0	6.0	0.0	0.0
chaussons	84.0	6.440476190476191	40.0	1.0
grand_mère	1.0	3.0	1.0	0.0
s'envole	14.0	10.928571428571429	9.0	0.0
histoire	537.0	7.86219739292365	322.0	0.0
nains	26.0	8.807692307692308	17.0	0.0
détacher	5.0	6.8	2.0	0.0
descende	4.0	10.0	1.0	0.0
retombe	1.0	4.0	0.0	0.0
tables	8.0	8.875	6.0	0.0
préparez	1.0	10.0	0.0	0.0
tendres	1.0	10.0	0.0	0.0
slip	14.0	6.285714285714286	10.0	0.0
supprimée	1.0	26.0	1.0	0.0
fabrique	6.0	11.0	1.0	0.0
dur	128.0	6.125	63.0	0.0
sûres	1.0	8.0	0.0	0.0
voi	1.0	10.0	0.0	0.0
rolon	1.0	2.0	1.0	0.0
d'arrivé	1.0	4.0	1.0	0.0
minu	1.0	9.0	0.0	0.0
déplace	4.0	10.5	2.0	0.0
t'invit	2.0	6.5	0.0	0.0
s'envoler	11.0	8.454545454545455	6.0	0.0
interpréter	1.0	4.0	1.0	0.0
saucée	1.0	4.0	1.0	0.0
t'essuies	6.0	8.333333333333334	0.0	0.0
espérer	1.0	9.0	0.0	0.0
violet	62.0	6.596774193548387	42.0	10.0
tabac	7.0	7.857142857142857	2.0	0.0
côte_d'azur	1.0	10.0	1.0	0.0
travaillais	1.0	2.0	1.0	0.0
métier	6.0	10.333333333333334	3.0	0.0
n'entend	1.0	6.0	0.0	0.0
d'usé	1.0	4.0	1.0	0.0
habitez	2.0	11.0	0.0	0.0
ouille	14.0	3.857142857142857	8.0	4.0
peluche	21.0	7.666666666666667	15.0	0.0
mâches	1.0	9.0	0.0	0.0
signer	1.0	3.0	1.0	0.0
portugal	4.0	8.25	3.0	0.0
printemps	14.0	5.285714285714286	10.0	0.0
meurs	1.0	16.0	0.0	0.0
démonte	3.0	21.0	1.0	0.0
loane	1.0	1.0	1.0	1.0
microondes	2.0	7.0	2.0	0.0
lavette	10.0	8.4	5.0	0.0
indiens	7.0	7.428571428571429	4.0	0.0
d'power	1.0	13.0	0.0	0.0
t'échapper	1.0	11.0	1.0	0.0
mettes	18.0	11.166666666666666	1.0	0.0
verront	1.0	4.0	0.0	0.0
buttes	1.0	4.0	0.0	0.0
visites	2.0	11.0	1.0	0.0
éclosent	1.0	4.0	1.0	0.0
gorilles	5.0	6.0	4.0	0.0
travaillait	3.0	4.666666666666667	1.0	0.0
occupes	2.0	7.0	1.0	0.0
revende	1.0	11.0	0.0	0.0
vin	15.0	7.066666666666666	9.0	0.0
stregosaure	2.0	2.5	2.0	0.0
l'idiot	4.0	7.5	1.0	0.0
dépêchons	1.0	4.0	0.0	0.0
trophée	2.0	3.5	1.0	0.0
lexique	1.0	30.0	0.0	0.0
éteint	20.0	7.45	8.0	0.0
blanche_teine	1.0	4.0	1.0	0.0
admet	1.0	14.0	0.0	0.0
descendra	1.0	16.0	0.0	0.0
coudonc	1.0	9.0	0.0	0.0
l'ouvrais	1.0	5.0	0.0	0.0
épousseté	1.0	8.0	1.0	0.0
légère	2.0	14.5	1.0	0.0
onze	38.0	8.236842105263158	5.0	3.0
échappement	1.0	14.0	0.0	0.0
éponge	8.0	7.5	4.0	0.0
envoyé	14.0	9.142857142857142	5.0	0.0
ken	4.0	5.25	3.0	1.0
chipies	1.0	8.0	0.0	0.0
abord	1.0	21.0	0.0	0.0
mitalie	10.0	5.7	8.0	1.0
technique	2.0	9.5	0.0	0.0
bruno	9.0	7.333333333333333	3.0	0.0
fêtaient	2.0	7.5	0.0	0.0
baptême	1.0	10.0	1.0	0.0
d'aujourd'hui	1.0	8.0	0.0	0.0
personne	89.0	6.707865168539326	33.0	9.0
inquiet	2.0	4.5	1.0	0.0
l'attrapent	1.0	2.0	1.0	0.0
raccommoder	1.0	3.0	1.0	0.0
bouton	101.0	8.643564356435643	44.0	0.0
coucou_lapin	1.0	2.0	1.0	0.0
l'autorisation	2.0	13.0	0.0	0.0
humour	1.0	13.0	0.0	0.0
l'avant	6.0	7.666666666666667	2.0	0.0
k_way	1.0	10.0	1.0	0.0
sourcil	3.0	6.0	1.0	0.0
reverra	2.0	7.5	0.0	0.0
lire	235.0	7.374468085106383	72.0	1.0
pir	1.0	7.0	0.0	0.0
lèvres	12.0	9.916666666666666	6.0	0.0
roues	58.0	13.931034482758621	22.0	0.0
bol	84.0	9.5	32.0	0.0
trempe	5.0	11.2	1.0	0.0
cicatrice	3.0	8.0	2.0	0.0
allongée	2.0	15.0	1.0	0.0
labo	8.0	27.0	3.0	0.0
arrivée	22.0	6.863636363636363	7.0	0.0
histoi	1.0	9.0	1.0	0.0
lionceaux	1.0	13.0	0.0	0.0
t'accompagner	1.0	5.0	1.0	0.0
laine	17.0	10.705882352941176	8.0	0.0
emploi	1.0	7.0	0.0	0.0
atroce	1.0	2.0	1.0	0.0
d'action	1.0	6.0	1.0	0.0
déranger	5.0	10.0	2.0	0.0
plaques	2.0	8.5	2.0	0.0
propos	6.0	13.0	0.0	0.0
restais	1.0	13.0	0.0	0.0
autos	43.0	7.5813953488372094	17.0	0.0
dimensions	1.0	3.0	1.0	0.0
habite	35.0	8.771428571428572	3.0	0.0
aline	1.0	11.0	1.0	0.0
représente	2.0	4.0	0.0	0.0
étamines	2.0	5.5	1.0	0.0
j'obtiens	2.0	20.0	0.0	0.0
pêcheur	4.0	7.0	3.0	0.0
pezanti	1.0	7.0	1.0	0.0
tes	560.0	7.871428571428571	4.0	1.0
ro	5.0	7.2	1.0	0.0
bovet	3.0	10.333333333333334	0.0	0.0
ketchup	7.0	8.142857142857142	4.0	0.0
disais	42.0	10.547619047619047	6.0	0.0
voiliers	1.0	14.0	1.0	0.0
wouf	6.0	3.1666666666666665	3.0	0.0
médicaments	19.0	5.947368421052632	12.0	0.0
j'attends	13.0	6.769230769230769	5.0	4.0
dodu	7.0	6.857142857142857	3.0	0.0
yeaah	1.0	4.0	0.0	0.0
remballer	7.0	7.0	1.0	0.0
pople	1.0	5.0	0.0	0.0
futurs	1.0	18.0	0.0	0.0
rrrrr	3.0	5.0	2.0	0.0
bêche	2.0	3.5	1.0	0.0
torticolis	1.0	8.0	0.0	0.0
faim	114.0	6.017543859649122	75.0	0.0
raccompagner	2.0	22.0	0.0	0.0
dissuadé	1.0	22.0	0.0	0.0
mauvaise	14.0	10.642857142857142	0.0	0.0
s'enfuient	1.0	14.0	0.0	0.0
sait	209.0	8.961722488038278	13.0	0.0
ange	1.0	5.0	1.0	0.0
trouvée	20.0	6.95	12.0	0.0
desséchées	1.0	11.0	0.0	0.0
roulis	1.0	8.0	0.0	0.0
lisse	1.0	27.0	0.0	0.0
j'essaie	6.0	5.5	1.0	0.0
dégât	9.0	7.111111111111111	1.0	1.0
aperçoit	1.0	11.0	0.0	0.0
boub	1.0	12.0	0.0	0.0
babouche	16.0	4.4375	11.0	2.0
ménage	18.0	8.833333333333334	7.0	0.0
gosse	19.0	15.947368421052632	9.0	0.0
gonflable	2.0	8.0	2.0	0.0
profites	4.0	9.25	0.0	0.0
sandale	2.0	3.5	2.0	0.0
coussins	4.0	10.25	1.0	0.0
matchs	1.0	8.0	0.0	0.0
neuve	2.0	9.0	1.0	0.0
tup	5.0	5.0	1.0	0.0
pain	104.0	6.711538461538462	65.0	1.0
tiroir	30.0	7.533333333333333	19.0	1.0
mouvements	3.0	14.333333333333334	1.0	0.0
africain	1.0	4.0	1.0	0.0
x_box	1.0	5.0	1.0	0.0
payée	4.0	7.0	2.0	0.0
maïzena	1.0	4.0	1.0	0.0
amusé	8.0	12.875	4.0	0.0
vraie	25.0	8.72	3.0	0.0
rattrape	5.0	7.6	3.0	0.0
taises	1.0	14.0	0.0	0.0
lâchent	1.0	5.0	1.0	0.0
semblait	7.0	7.142857142857143	2.0	0.0
j'appuyais	1.0	38.0	0.0	0.0
intrigué	2.0	7.0	0.0	0.0
rince	15.0	4.4	3.0	1.0
tiens	1567.0	4.035098915124442	677.0	520.0
prenne	32.0	8.53125	7.0	0.0
gros	642.0	7.3006230529595015	110.0	0.0
