word	word_count	mean_sent_length	final_count	solo_count
ragne	1.0	2.0	0.0	0.0
pizzarezept	2.0	14.5	0.0	0.0
punkte	190.0	7.110526315789474	68.0	9.0
reinzukommen	2.0	8.5	1.0	0.0
einkaufsbuch	1.0	1.0	1.0	1.0
abgecheckt	1.0	6.0	0.0	0.0
raffinessen	1.0	2.0	1.0	0.0
herumträgt	1.0	16.0	1.0	0.0
fuchsie	1.0	6.0	1.0	0.0
rausgemachte	1.0	7.0	0.0	0.0
christines	1.0	7.0	1.0	0.0
feuersee	1.0	4.0	1.0	0.0
blaunase	1.0	3.0	1.0	0.0
a_k_o	4.0	5.5	2.0	0.0
nachgiebig	1.0	5.0	1.0	0.0
umzugskisten	2.0	4.5	0.0	0.0
strandpepperonis	1.0	9.0	0.0	0.0
funkschatten	1.0	2.0	1.0	0.0
würstchenteile	1.0	3.0	0.0	0.0
marsrakete	2.0	8.5	0.0	0.0
dürft	41.0	8.634146341463415	0.0	0.0
raüber	1.0	6.0	0.0	0.0
deim	4.0	5.0	0.0	0.0
grundstein	1.0	7.0	0.0	0.0
penunze	1.0	10.0	1.0	0.0
eintauscht	1.0	10.0	0.0	0.0
verxx	2.0	8.5	1.0	0.0
ützelchen	5.0	6.6	1.0	0.0
reit	7.0	8.857142857142858	2.0	0.0
forelln	3.0	8.0	3.0	0.0
ausgeblasenes	1.0	10.0	0.0	0.0
flughafenxx	1.0	9.0	0.0	0.0
rumspringst	2.0	8.5	2.0	0.0
durchwandern	2.0	6.5	1.0	0.0
summieren	1.0	5.0	0.0	0.0
spielbeginn	1.0	18.0	0.0	0.0
riesenostertisch	1.0	5.0	1.0	0.0
holle	1.0	2.0	0.0	0.0
hannah	19.0	9.526315789473685	7.0	1.0
arbeitsblätter	2.0	9.0	0.0	0.0
iss'	16.0	5.375	0.0	0.0
grusch	1.0	10.0	0.0	0.0
abmach	1.0	8.0	1.0	0.0
bilderbogen	1.0	12.0	0.0	0.0
zwillinge	19.0	6.842105263157895	4.0	2.0
eiscreme_auto	1.0	4.0	1.0	0.0
beringt	1.0	6.0	0.0	0.0
kidnapper	1.0	3.0	1.0	0.0
ausleihn	1.0	13.0	1.0	0.0
amboss	3.0	10.0	0.0	0.0
kombiauto	1.0	9.0	0.0	0.0
topfit	2.0	6.5	0.0	0.0
rausgefalln	1.0	6.0	1.0	0.0
knötterig	4.0	7.5	2.0	0.0
krallen	20.0	6.2	12.0	0.0
augenbraue	1.0	8.0	0.0	0.0
geschwollenes	1.0	5.0	0.0	0.0
dringesteckt	1.0	10.0	0.0	0.0
rasierschaum	2.0	5.0	1.0	0.0
idealmaß	1.0	21.0	0.0	0.0
potiphar	2.0	22.0	1.0	0.0
betrittenen	1.0	13.0	1.0	0.0
komplizierteren	1.0	9.0	0.0	0.0
mißverständnis	1.0	5.0	1.0	0.0
werbefilm	1.0	8.0	0.0	0.0
rumms	49.0	2.7551020408163267	33.0	22.0
artemis	1.0	1.0	1.0	1.0
schiffsleute	1.0	12.0	0.0	0.0
wasserfrosch	3.0	10.333333333333334	2.0	0.0
schmiergelskuchen	1.0	3.0	0.0	0.0
gulle	1.0	2.0	0.0	0.0
jopiy	1.0	1.0	1.0	1.0
umkringel	2.0	5.5	0.0	0.0
eingeborenen	1.0	11.0	0.0	0.0
weich_ei	1.0	7.0	1.0	0.0
kugelrund	5.0	4.6	5.0	0.0
welsart	1.0	17.0	0.0	0.0
wün	2.0	11.0	0.0	0.0
eil	3.0	5.333333333333333	0.0	0.0
fallenlaßen	1.0	3.0	1.0	0.0
schmetterlingsart	1.0	7.0	1.0	0.0
lebensfähig	1.0	7.0	1.0	0.0
polizischt	1.0	4.0	1.0	0.0
flüchten	3.0	13.0	1.0	0.0
grunzen	3.0	7.0	1.0	0.0
verdauungsschläfchen	1.0	7.0	1.0	0.0
dazugeschrieben	1.0	5.0	1.0	0.0
speier	1.0	5.0	0.0	0.0
wegzutun	2.0	11.0	1.0	0.0
schwimmbecken	16.0	5.8125	9.0	0.0
sagte	191.0	9.596858638743456	7.0	1.0
zooverwaltung	2.0	11.5	1.0	0.0
haps	14.0	5.214285714285714	9.0	1.0
vertrauten	2.0	18.0	1.0	0.0
sichs	3.0	5.666666666666667	0.0	0.0
püllefatz	2.0	5.0	2.0	0.0
mtschmtsch	1.0	2.0	1.0	0.0
nat	5.0	4.6	2.0	0.0
atta	2.0	3.5	2.0	0.0
gegenübergestellt	1.0	14.0	0.0	0.0
stürzt	32.0	6.5625	0.0	0.0
paar	647.0	9.199381761978362	65.0	1.0
babybecken	2.0	5.0	2.0	0.0
hinab	2.0	7.5	1.0	0.0
kämm'	1.0	5.0	0.0	0.0
riesenschluck	1.0	6.0	1.0	0.0
himbeerschorle	1.0	3.0	1.0	0.0
balancier	1.0	8.0	0.0	0.0
sankt_petersburg	8.0	4.5	6.0	1.0
kriechst	1.0	5.0	0.0	0.0
əhm	3.0	4.333333333333333	2.0	0.0
van	1.0	10.0	0.0	0.0
dreischornsteiner	2.0	4.0	1.0	0.0
annette	65.0	8.169230769230769	19.0	0.0
lobt	1.0	6.0	0.0	0.0
viel	3965.0	8.509962168978563	513.0	16.0
frosch	491.0	7.242362525458248	220.0	13.0
pferdepuzzle	8.0	3.0	4.0	0.0
aufgreifen	2.0	4.0	1.0	0.0
gefehlt	20.0	8.4	8.0	0.0
dornen	1.0	8.0	0.0	0.0
angezogen	155.0	8.180645161290322	82.0	2.0
bedecken	1.0	10.0	1.0	0.0
radieschenblätter	3.0	13.666666666666666	3.0	0.0
entenküken	8.0	5.75	4.0	0.0
vogelpark	7.0	4.857142857142857	3.0	0.0
gart	5.0	9.6	1.0	0.0
ungeseh'n	1.0	5.0	0.0	0.0
krake	86.0	7.011627906976744	33.0	2.0
fettsauce	3.0	6.666666666666667	1.0	0.0
greifswalder	1.0	4.0	0.0	0.0
nachgeprüft	1.0	28.0	0.0	0.0
cerinas	2.0	3.5	0.0	0.0
grütze	4.0	4.75	3.0	0.0
blinklicht	28.0	5.892857142857143	14.0	4.0
ausstellung	42.0	8.30952380952381	23.0	0.0
überrundet	1.0	5.0	1.0	0.0
wachtel	2.0	5.0	2.0	0.0
häng'	4.0	4.5	0.0	0.0
schuldig	1.0	8.0	1.0	0.0
schokozylinder	1.0	6.0	1.0	0.0
kochstelle	1.0	5.0	0.0	0.0
verständiges	1.0	8.0	0.0	0.0
auseinanderzumachen	1.0	11.0	0.0	0.0
broarz	1.0	1.0	1.0	1.0
anpeilen	2.0	7.5	1.0	0.0
meint	162.0	7.919753086419753	15.0	0.0
fh	1.0	1.0	1.0	1.0
anfange	3.0	11.666666666666666	0.0	0.0
letzt	8.0	10.375	0.0	0.0
depot	1.0	5.0	0.0	0.0
ohoh	15.0	1.2	13.0	13.0
felda	10.0	6.8	4.0	0.0
raben_zug	1.0	3.0	1.0	0.0
holzschuppen	1.0	17.0	0.0	0.0
transport	4.0	7.5	1.0	0.0
loppela	2.0	6.0	2.0	0.0
ertastet	1.0	12.0	0.0	0.0
luftballonpumpe	2.0	11.5	1.0	0.0
ach_s	1.0	1.0	1.0	1.0
dip	25.0	4.52	5.0	0.0
totgemacht	3.0	8.0	1.0	0.0
abstellen	8.0	8.0	3.0	1.0
salzletten	8.0	4.0	8.0	0.0
reingekrabbelt	1.0	7.0	1.0	0.0
groby	5.0	12.8	0.0	0.0
d_l_r_g_auto	1.0	6.0	0.0	0.0
spritzxx	1.0	13.0	0.0	0.0
babyzieharmonika	1.0	2.0	1.0	0.0
grollte	1.0	21.0	0.0	0.0
rabatt	2.0	6.0	2.0	0.0
puppenhaus	109.0	5.422018348623853	54.0	2.0
einunddreizigste	1.0	5.0	0.0	0.0
kreuz	103.0	6.446601941747573	46.0	4.0
danebensitzen	1.0	4.0	1.0	0.0
senfsauce	1.0	3.0	1.0	0.0
rummalen	5.0	11.6	1.0	0.0
plevas_chip	1.0	4.0	0.0	0.0
verkrampft	1.0	3.0	1.0	0.0
gruß	1.0	19.0	0.0	0.0
bilderbuchromantik	1.0	7.0	0.0	0.0
anziehungspunkte	1.0	3.0	0.0	0.0
nummern	15.0	7.066666666666666	4.0	0.0
theobald	5.0	11.0	1.0	0.0
zuschauer	8.0	6.125	3.0	0.0
pubel	1.0	6.0	0.0	0.0
baron	4.0	5.75	0.0	0.0
moskau	27.0	6.481481481481482	12.0	0.0
lenkhupe	2.0	2.5	2.0	0.0
kurbel	62.0	4.82258064516129	28.0	13.0
rollholz	3.0	1.3333333333333333	3.0	2.0
geburtstagswoche	1.0	7.0	0.0	0.0
gackerziege	1.0	6.0	1.0	0.0
herrlich	31.0	7.032258064516129	13.0	3.0
hinzukommen	5.0	10.4	2.0	0.0
gibs	134.0	6.373134328358209	0.0	0.0
verleppern	1.0	10.0	0.0	0.0
illusorisch	2.0	10.0	0.0	0.0
rumpumpel	20.0	1.9	15.0	12.0
erfahrene	3.0	6.666666666666667	0.0	0.0
wischte	4.0	8.0	0.0	0.0
basketball	2.0	3.5	2.0	0.0
kapriole	1.0	32.0	0.0	0.0
freihängt	1.0	7.0	1.0	0.0
bvb	1.0	3.0	1.0	0.0
odor	1.0	10.0	0.0	0.0
einundzwanz	1.0	5.0	0.0	0.0
vorischt	2.0	12.5	0.0	0.0
abgefällt	1.0	6.0	0.0	0.0
petzt	11.0	5.181818181818182	2.0	0.0
lelelel	2.0	1.5	1.0	1.0
rausgenommen	20.0	7.95	13.0	0.0
seelöwen	11.0	3.272727272727273	8.0	3.0
heidewitzka	6.0	3.0	4.0	2.0
torf	3.0	7.0	1.0	1.0
dül	1.0	3.0	0.0	0.0
geflügel_wiener	1.0	4.0	1.0	0.0
kiebigen	1.0	4.0	0.0	0.0
durchbruch	2.0	2.5	1.0	1.0
dazukommt	1.0	19.0	1.0	0.0
heimgelaufen	1.0	20.0	0.0	0.0
jesus	10.0	9.3	1.0	0.0
umranden	9.0	8.333333333333334	2.0	0.0
stefanisbeergelee	1.0	8.0	0.0	0.0
hochgeklettert	16.0	8.4375	8.0	0.0
spezialität	9.0	7.333333333333333	7.0	0.0
madrid	4.0	7.75	2.0	1.0
kleba	1.0	4.0	1.0	0.0
papabär	2.0	4.0	1.0	1.0
oa	11.0	2.8181818181818183	6.0	5.0
mitnimmst	6.0	10.166666666666666	5.0	0.0
jähzorniger	1.0	5.0	0.0	0.0
polizisten	25.0	7.8	7.0	1.0
schneidest	48.0	8.375	7.0	0.0
einnickert	1.0	5.0	1.0	0.0
guut	6.0	9.833333333333334	5.0	0.0
reinschütten	22.0	7.045454545454546	13.0	0.0
schlüßel	17.0	7.235294117647059	5.0	0.0
əi	1.0	1.0	1.0	1.0
elfte	28.0	9.964285714285714	2.0	0.0
fürttern	1.0	4.0	1.0	0.0
feigling	3.0	4.333333333333333	2.0	0.0
kurfürstenstrasse	1.0	3.0	1.0	0.0
reiss'	1.0	4.0	0.0	0.0
süssen	4.0	8.25	0.0	0.0
schreie	5.0	11.0	1.0	0.0
schleierschwanz	1.0	6.0	1.0	0.0
krahkrah	2.0	4.5	0.0	0.0
verkuschelt	1.0	8.0	0.0	0.0
durchjagen	2.0	7.5	2.0	0.0
alten	249.0	8.775100401606426	16.0	0.0
spannung	7.0	7.428571428571429	2.0	0.0
grundriss	2.0	6.0	1.0	0.0
zerreissen	5.0	4.8	1.0	0.0
zusammenhängende	2.0	48.0	0.0	0.0
klapp_und_ziehbuch	3.0	22.333333333333332	0.0	0.0
kriminalpolizei	1.0	2.0	1.0	0.0
hinsetze	5.0	13.8	1.0	0.0
schichten	16.0	7.75	7.0	0.0
fanatiker	1.0	2.0	1.0	0.0
sebastlan	1.0	1.0	1.0	1.0
pferdi	1.0	7.0	0.0	0.0
wesentli	1.0	13.0	0.0	0.0
pott	49.0	9.693877551020408	16.0	0.0
klipper	4.0	5.0	2.0	0.0
gegentreten	1.0	13.0	0.0	0.0
grand	3.0	5.333333333333333	1.0	1.0
bauklötze	56.0	6.035714285714286	19.0	3.0
tender_lokomotive	1.0	3.0	0.0	0.0
gördelerring	1.0	9.0	1.0	0.0
wärmste	1.0	7.0	1.0	0.0
cho_püh	1.0	9.0	1.0	0.0
beschnuppern	1.0	3.0	0.0	0.0
hustensaftfleck	1.0	19.0	1.0	0.0
berechtigung	1.0	15.0	0.0	0.0
tji	1.0	17.0	0.0	0.0
göttingen	6.0	5.5	4.0	0.0
empfangen	1.0	9.0	1.0	0.0
gekürt	1.0	13.0	1.0	0.0
schiebs	11.0	6.7272727272727275	0.0	0.0
löten	18.0	8.777777777777779	7.0	0.0
mehdet	1.0	10.0	0.0	0.0
aufgetan	1.0	7.0	0.0	0.0
zitronen_fischen	1.0	12.0	0.0	0.0
tower_bridge	1.0	8.0	0.0	0.0
verständnis	2.0	60.5	0.0	0.0
hinut	1.0	5.0	0.0	0.0
kannibalen_muscheln	1.0	4.0	1.0	0.0
selbstgemachte	2.0	3.0	1.0	0.0
butterkaufen	1.0	3.0	1.0	0.0
sahnekirsch	1.0	4.0	0.0	0.0
gefährlicheres	1.0	6.0	1.0	0.0
ausleihen	63.0	9.222222222222221	42.0	0.0
finn_klipper	9.0	12.11111111111111	3.0	0.0
nettes	16.0	9.25	1.0	0.0
pädagogische	1.0	8.0	0.0	0.0
milchmann	2.0	4.0	2.0	0.0
mother's	3.0	3.6666666666666665	0.0	0.0
ssso	1.0	2.0	0.0	0.0
inneneinrichtung	2.0	3.0	2.0	0.0
kri	7.0	7.285714285714286	0.0	0.0
bootchen	2.0	6.5	2.0	0.0
xxschiff	2.0	6.0	1.0	0.0
trainings	1.0	8.0	0.0	0.0
gegoßen	4.0	8.5	4.0	1.0
umsatzsteür	2.0	18.5	0.0	0.0
blin	1.0	9.0	0.0	0.0
neunzehntausend	1.0	7.0	0.0	0.0
inspektion	3.0	13.333333333333334	0.0	0.0
mitkriegen	2.0	9.0	2.0	0.0
rosinenschnecke	8.0	4.5	7.0	0.0
klatschst	7.0	6.571428571428571	1.0	0.0
dient	2.0	10.5	0.0	0.0
fuhre	2.0	5.5	1.0	0.0
müll	582.0	6.268041237113402	216.0	21.0
achtermännchen	1.0	15.0	0.0	0.0
pusteblumensamen	1.0	5.0	1.0	0.0
mummelino	1.0	5.0	0.0	0.0
heimatdorf	1.0	22.0	0.0	0.0
riesenpuppe	1.0	5.0	1.0	0.0
auseinandergezogen	1.0	4.0	1.0	0.0
reingesagt	1.0	5.0	1.0	0.0
schiefen	9.0	8.444444444444445	0.0	0.0
eingefahren	3.0	12.0	0.0	0.0
kotpillen	1.0	18.0	0.0	0.0
peiline	3.0	4.666666666666667	1.0	1.0
med	1.0	8.0	0.0	0.0
servietenring	1.0	5.0	1.0	0.0
blesse	2.0	12.0	1.0	0.0
internes	1.0	13.0	0.0	0.0
mumps	4.0	3.75	3.0	0.0
sattel	31.0	8.32258064516129	16.0	1.0
drecks_er	1.0	1.0	1.0	1.0
eistüstuhl	1.0	1.0	1.0	1.0
andauernd	6.0	8.5	2.0	0.0
agali_wildschaf	2.0	6.0	1.0	1.0
creme_karamell	1.0	3.0	0.0	0.0
stinkigen	5.0	6.8	1.0	0.0
lilo	1.0	5.0	0.0	0.0
nussschokolade	4.0	2.5	3.0	2.0
essenwagen	2.0	4.5	2.0	0.0
schwimmst	10.0	5.3	1.0	0.0
anrufe	1.0	7.0	1.0	0.0
wintergewitter	1.0	2.0	1.0	0.0
wehe	15.0	7.333333333333333	1.0	1.0
mückenfenster	1.0	7.0	1.0	0.0
hintertreffen	1.0	6.0	0.0	0.0
verschlucks	1.0	11.0	0.0	0.0
schiller	9.0	13.777777777777779	1.0	0.0
these	2.0	10.0	0.0	0.0
gröe	1.0	6.0	1.0	0.0
ameis	1.0	10.0	1.0	0.0
eßt	12.0	4.083333333333333	2.0	0.0
zeitschrift	10.0	12.0	1.0	0.0
abzupflücken	1.0	10.0	1.0	0.0
böswillige	1.0	5.0	0.0	0.0
fliesenleger	2.0	4.5	1.0	0.0
kronenhof	1.0	4.0	0.0	0.0
freiem	4.0	9.0	0.0	0.0
letzchen	1.0	10.0	0.0	0.0
gegebn	3.0	8.666666666666666	2.0	0.0
draufmalst	3.0	8.666666666666666	1.0	0.0
bös	69.0	6.304347826086956	42.0	2.0
kollege	7.0	6.142857142857143	3.0	0.0
strumpi	1.0	7.0	0.0	0.0
würfler	2.0	6.5	0.0	0.0
spiddelfatz	1.0	3.0	1.0	0.0
seßellehne	1.0	13.0	0.0	0.0
wuffwuffwuff	1.0	1.0	1.0	1.0
schlecken	7.0	7.714285714285714	4.0	1.0
stürmst	1.0	4.0	1.0	0.0
kanonenkugeln	2.0	8.0	0.0	0.0
speckig	1.0	8.0	1.0	0.0
start_und_landebahn	1.0	7.0	0.0	0.0
fitt	4.0	2.0	2.0	0.0
dreißigeinhalb	1.0	2.0	1.0	0.0
waldmeisterlimonade	1.0	5.0	1.0	0.0
wa	1058.0	6.602079395085066	175.0	38.0
gefühlt	7.0	9.857142857142858	2.0	0.0
moa	1.0	1.0	1.0	1.0
schmilzen	1.0	10.0	0.0	0.0
quackeltanten	2.0	7.0	1.0	0.0
quietschten	1.0	12.0	1.0	0.0
weggeschmisse	1.0	9.0	1.0	0.0
nacht	408.0	8.33578431372549	170.0	3.0
geschaftig	1.0	7.0	0.0	0.0
außeh	4.0	6.5	4.0	0.0
renoviert	3.0	9.0	1.0	0.0
beherrsche	1.0	8.0	0.0	0.0
schalfen	1.0	6.0	1.0	0.0
horse	1.0	6.0	1.0	0.0
konzentrier	6.0	7.166666666666667	1.0	0.0
fahrerseite	1.0	10.0	1.0	0.0
vernatzt	1.0	6.0	0.0	0.0
vision	2.0	8.5	1.0	0.0
wilhelmi	1.0	21.0	0.0	0.0
interpretation	1.0	5.0	0.0	0.0
frühstück	241.0	7.858921161825726	110.0	5.0
fanklub	1.0	10.0	0.0	0.0
wauline	1.0	1.0	1.0	1.0
cargo	73.0	6.3561643835616435	35.0	1.0
meerweinich	1.0	5.0	0.0	0.0
begreife	1.0	5.0	1.0	0.0
besorgter	1.0	16.0	0.0	0.0
badeschuhe	1.0	8.0	1.0	0.0
mitspiele	1.0	7.0	0.0	0.0
nöli	1.0	8.0	1.0	0.0
cargolok	1.0	3.0	0.0	0.0
parkhaus	89.0	5.966292134831461	55.0	2.0
merhedin	1.0	15.0	0.0	0.0
drehte	2.0	15.5	0.0	0.0
quatsch_schild	2.0	5.0	2.0	0.0
kase	1.0	2.0	1.0	0.0
regenjacken	2.0	7.5	0.0	0.0
papplokomotive	1.0	12.0	0.0	0.0
traust	12.0	5.583333333333333	0.0	0.0
spielfiguren	2.0	13.0	0.0	0.0
gefielen	2.0	16.0	2.0	0.0
qürsteht	2.0	16.0	1.0	0.0
durchbohren	1.0	8.0	0.0	0.0
standfest	1.0	6.0	0.0	0.0
haarschere	1.0	12.0	0.0	0.0
kalaunen	1.0	15.0	0.0	0.0
rausguck	2.0	6.5	2.0	0.0
tulpe	26.0	7.115384615384615	9.0	0.0
barkeeper	1.0	6.0	0.0	0.0
werk	9.0	7.222222222222222	5.0	0.0
wurzel	17.0	5.705882352941177	7.0	2.0
vegetarisches	1.0	4.0	0.0	0.0
allzuviel	10.0	8.2	2.0	0.0
helau	1.0	6.0	0.0	0.0
kälbern	1.0	5.0	0.0	0.0
herfahren	4.0	8.0	4.0	0.0
glattes	5.0	11.4	1.0	0.0
schüs	1.0	2.0	1.0	0.0
futtertröge	1.0	8.0	0.0	0.0
kubikkilometern	2.0	21.5	0.0	0.0
vorarbeiten	1.0	11.0	1.0	0.0
erbu	1.0	5.0	0.0	0.0
sesamkörner	2.0	5.5	2.0	0.0
dit	12.0	3.75	5.0	1.0
geschenkband	3.0	3.6666666666666665	3.0	0.0
diesellokomotive	1.0	3.0	1.0	0.0
tobias	757.0	7.575957727873184	231.0	30.0
jagdrufe	1.0	7.0	0.0	0.0
müssten	113.0	10.424778761061948	5.0	0.0
maar	1.0	12.0	0.0	0.0
blau'n	7.0	6.0	3.0	0.0
ggelben	1.0	5.0	0.0	0.0
eigentümer	1.0	14.0	0.0	0.0
durchprobier	1.0	4.0	0.0	0.0
hauswand	3.0	10.333333333333334	0.0	0.0
lichtchen	5.0	4.6	3.0	1.0
berlin_schönefeld	2.0	8.5	0.0	0.0
kino	25.0	8.92	11.0	0.0
tschuck	2.0	1.5	2.0	1.0
abgeschossen	2.0	6.0	1.0	0.0
schiffer	1.0	7.0	1.0	0.0
schaumig	2.0	5.0	1.0	0.0
sächsisch	1.0	4.0	0.0	0.0
schwimmfloßen	2.0	6.5	0.0	0.0
mutiger	1.0	4.0	1.0	0.0
achtlos	1.0	10.0	0.0	0.0
rrrßst	1.0	2.0	0.0	0.0
königen	5.0	15.4	0.0	0.0
zanken	10.0	7.4	5.0	0.0
papierstreifen	4.0	20.0	0.0	0.0
zörker	1.0	2.0	1.0	0.0
potz	1.0	10.0	0.0	0.0
rausgestreckt	2.0	16.5	1.0	0.0
erschienen	5.0	8.0	3.0	0.0
drangelegt	2.0	11.0	1.0	0.0
anheben	6.0	8.666666666666666	5.0	0.0
ginkgo	3.0	10.0	3.0	0.0
verstopfen	2.0	8.0	0.0	0.0
literweise	1.0	9.0	0.0	0.0
fingerpuppen	1.0	5.0	0.0	0.0
gefahrn	12.0	9.166666666666666	7.0	0.0
abgeliefert	1.0	24.0	0.0	0.0
mittelgroße	1.0	2.0	0.0	0.0
altklasse	1.0	11.0	0.0	0.0
vievielten	1.0	12.0	0.0	0.0
mep	6.0	2.0	3.0	0.0
scjhon	1.0	8.0	0.0	0.0
verlängert	4.0	6.25	3.0	0.0
beseitigen	6.0	6.666666666666667	4.0	1.0
schließe	3.0	9.0	0.0	0.0
plastikblume	1.0	7.0	0.0	0.0
pusch	3.0	4.333333333333333	2.0	1.0
geschmekt	1.0	4.0	1.0	0.0
chrysanthementöpfchen	1.0	6.0	0.0	0.0
kleiderbügel	5.0	5.8	3.0	0.0
stirnlocke	1.0	15.0	1.0	0.0
filmgesicht	2.0	3.5	2.0	0.0
perlmutter	1.0	3.0	1.0	0.0
verkleidungs	2.0	8.0	1.0	0.0
lle	1.0	2.0	1.0	0.0
hände_bild	1.0	8.0	1.0	0.0
seqünz	1.0	19.0	0.0	0.0
hauptflossen	1.0	9.0	0.0	0.0
strahl	3.0	8.666666666666666	2.0	0.0
groppenfisch	1.0	4.0	1.0	0.0
enterich	1.0	8.0	0.0	0.0
aufgegriffen	3.0	10.333333333333334	2.0	0.0
landwirtschaftlichen	2.0	15.5	0.0	0.0
kaiserlichen	1.0	19.0	0.0	0.0
herzchenpapier	1.0	6.0	1.0	0.0
drumr	1.0	3.0	1.0	0.0
galoppieren	2.0	5.0	1.0	1.0
ausstellen	10.0	6.3	6.0	1.0
huihup	1.0	1.0	1.0	1.0
natalie	12.0	7.5	2.0	0.0
honigbrot	24.0	5.916666666666667	14.0	0.0
tasmanische	1.0	9.0	0.0	0.0
vollkleckern	1.0	12.0	0.0	0.0
nasenoperation	1.0	7.0	1.0	0.0
tss	15.0	3.8666666666666667	12.0	6.0
falsch	692.0	5.9393063583815024	327.0	57.0
öpp	2.0	7.0	1.0	1.0
ut	2.0	4.0	0.0	0.0
fünfpfennig	1.0	6.0	0.0	0.0
ohlala	4.0	3.75	2.0	2.0
dachten	11.0	14.454545454545455	0.0	0.0
vielleichtgleich	1.0	41.0	0.0	0.0
kap	1.0	13.0	0.0	0.0
wachsrose	4.0	4.0	2.0	0.0
waldameisen	1.0	33.0	0.0	0.0
mimis	3.0	4.333333333333333	0.0	0.0
kartendarstellung	1.0	7.0	1.0	0.0
lieblingsgericht	3.0	7.333333333333333	1.0	0.0
pottsau	1.0	2.0	1.0	0.0
netto	1.0	6.0	0.0	0.0
abteilung	9.0	5.777777777777778	4.0	0.0
gewandt	14.0	13.142857142857142	1.0	0.0
anbleiben	4.0	7.0	2.0	0.0
kämpfs	1.0	5.0	0.0	0.0
klicke	10.0	8.0	1.0	0.0
hia	4.0	2.75	0.0	0.0
ausnahme	15.0	8.466666666666667	8.0	0.0
kasperles	1.0	7.0	1.0	0.0
radiergummis	2.0	2.5	1.0	0.0
staubig	19.0	9.421052631578947	7.0	0.0
dreht	208.0	6.875	27.0	0.0
taillenweite	1.0	6.0	1.0	0.0
finanziert	1.0	2.0	1.0	0.0
getrage	1.0	8.0	0.0	0.0
vergessliches	1.0	6.0	0.0	0.0
cos	1.0	2.0	0.0	0.0
möhnetalsperre	2.0	12.5	1.0	0.0
aufrämen	1.0	8.0	1.0	0.0
akupunktur	1.0	5.0	0.0	0.0
barfüßen	3.0	7.333333333333333	2.0	1.0
kerzen	113.0	7.699115044247788	30.0	5.0
polizeibus	3.0	3.6666666666666665	3.0	0.0
kompagnon	1.0	20.0	1.0	0.0
auseinanderfällt	1.0	6.0	0.0	0.0
saale	9.0	8.666666666666666	2.0	0.0
abi	2.0	3.5	1.0	0.0
verlangen	3.0	7.666666666666667	1.0	0.0
rausstreckt	1.0	6.0	1.0	0.0
hup	63.0	2.2698412698412698	39.0	21.0
schnuckelchen	3.0	5.0	1.0	0.0
schultasche	3.0	13.666666666666666	0.0	0.0
walfisch	25.0	7.0	16.0	0.0
wirteltern	1.0	7.0	0.0	0.0
schweigsam	3.0	6.666666666666667	3.0	0.0
barbalu	1.0	4.0	1.0	0.0
fandst	7.0	7.0	1.0	0.0
strenge	1.0	8.0	0.0	0.0
originalteil	2.0	4.0	2.0	0.0
teufelbuch	2.0	5.5	2.0	0.0
stopfei	5.0	8.8	1.0	0.0
stanwell	1.0	1.0	1.0	1.0
angerissen	1.0	7.0	0.0	0.0
mohrenkop	1.0	4.0	1.0	0.0
feierten	2.0	22.5	0.0	0.0
radarturm	1.0	2.0	1.0	0.0
bademeister	3.0	4.666666666666667	3.0	0.0
sechsundneunzig	20.0	6.75	11.0	2.0
spanien	40.0	7.525	18.0	1.0
draufmal	2.0	8.5	1.0	0.0
schotten	3.0	7.333333333333333	2.0	0.0
entenpoth	1.0	4.0	1.0	0.0
reihum	3.0	6.333333333333333	0.0	0.0
flugverlauf	1.0	14.0	0.0	0.0
probiere	2.0	4.5	0.0	0.0
rebecka	2.0	3.5	2.0	1.0
hauspferd	1.0	2.0	1.0	0.0
echens	1.0	12.0	1.0	0.0
geschützt	22.0	9.363636363636363	7.0	0.0
schriftliche	1.0	1.0	1.0	1.0
hahaha	71.0	3.183098591549296	60.0	39.0
küchenschrank	9.0	4.444444444444445	4.0	1.0
weihnachtssingen	1.0	1.0	1.0	1.0
tatkräftig	1.0	10.0	0.0	0.0
affenforscher	1.0	9.0	0.0	0.0
aufhebn	2.0	5.0	1.0	0.0
wolkiger	1.0	5.0	0.0	0.0
pflaum	3.0	8.0	1.0	0.0
regenrohr	1.0	2.0	1.0	0.0
lehrreiches	1.0	6.0	0.0	0.0
bröckelt	1.0	3.0	0.0	0.0
schachcomputern	1.0	7.0	1.0	0.0
jas	1.0	3.0	1.0	0.0
mailen	1.0	21.0	0.0	0.0
pu_mobile	1.0	4.0	1.0	0.0
wegmümmeln	1.0	10.0	1.0	0.0
char	2.0	2.0	2.0	1.0
hauptstrass	1.0	12.0	1.0	0.0
rallye	3.0	13.666666666666666	1.0	0.0
bärenmassaker	2.0	3.0	1.0	0.0
heinz_weltatlas	1.0	8.0	0.0	0.0
düsenpfeil	3.0	14.0	1.0	0.0
rumgewerkelt	1.0	15.0	0.0	0.0
bespuckt	1.0	3.0	0.0	0.0
sylvia_klaaf	2.0	4.0	2.0	0.0
heidi	22.0	4.318181818181818	14.0	11.0
vorliest	6.0	9.0	5.0	0.0
futterneider	1.0	6.0	0.0	0.0
adrian	1.0	13.0	0.0	0.0
reingetan	80.0	8.275	50.0	0.0
dackelblick	2.0	13.0	1.0	0.0
wunderhose	1.0	8.0	0.0	0.0
